time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
182900,2026-06-24 10:57:19,12.8566547921456,100.973109462191,0,Available with any HD 360 subscription,Available with any HD 360 subscription,120.26397957023,0.656168,0,0,0,26,5,0,120.26397957023,0,0,0,0,0,0,301.8, 0.9, 1.9,Available with Enterprise subscription,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0,103.46,120.26397957023,0,41,Motors_Started,"Flying over unknown terrain. No SD card. Insert card (Code: 10022)"
183000,2026-06-24 10:57:19,12.8566547911636,100.973109458685,0,,,120.26397957023,0.656168,0,0.00129757878168,0.00129757878168,26,5,0,120.26397957023,0,0,0.00129757878168,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0,103.46,120.26397957023,0,41,Motors_Started,
183100,2026-06-24 10:57:20,12.8566547887959,100.973109456616,0,,,120.26397957023,0.328084,0,0.00232955716116,0.0024325296054,26,5,0,120.26397957023,0,0,0.00232955716116,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0,103.46,120.26397957023,0,41,Motors_Started,
183200,2026-06-24 10:57:20,12.8566547865405,100.973109455271,0,,,120.26397957023,0.328084,0,0.00320013461684,0.0033842848852,26,5,8.435,120.26397957023,0,0,0.00320013461684,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0.582,103.46,120.26397957023,0,41,Motors_Started,
183300,2026-06-24 10:57:20,12.8566547893626,100.973109466203,0,,,120.26397957023,0.328084,0,0.00175126646024,0.0074066275336,26,5,8.435,120.26397957023,0,0,0.00320013461684,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0.582,103.46,120.26397957023,0,41,Motors_Started,
183400,2026-06-24 10:57:20,12.8566547434323,100.973109511136,0,,,120.26397957023,0.328084,0,0.0248793971216,0.0305642398232,26,5,8.435,120.26397957023,0,0,0.0248793971216,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0.582,103.46,120.26397957023,0,41,Motors_Started,
183500,2026-06-24 10:57:20,12.8566546897246,100.973109563074,0,,,120.26397957023,0.328084,0,0.05180774444,0.05749508058,26,5,8.435,120.26397957023,0,0,0.05180774444,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0.582,103.46,120.26397957023,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 10. Setting new Maximum Flight Altitude to 120m (394 ft)"
183600,2026-06-24 10:57:20,12.8566546717303,100.973109580002,0,,,120.26397957023,0.328084,0,3.09672910172,0.066403545432,26,5,8.435,120.26397957023,0,0,3.09672910172,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0.582,103.46,120.26397957023,0,41,Motors_Started,
183700,2026-06-24 10:57:20,12.8566546537018,100.97310959676,0,,,120.26397957023,0.328084,0,3.09625009908,0.075280186136,26,5,8.435,120.26397957023,0,0,3.09672910172,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0.582,103.46,120.26397957023,0,41,Motors_Started,
183800,2026-06-24 10:57:20,12.8566545789692,100.973109675287,0,,,120.26397957023,0.328084,0,3.09206702808,0.11431430812,26,5,8.435,120.26397957023,0,0,3.09672910172,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0.582,103.46,120.26397957023,0,41,Motors_Started,
183900,2026-06-24 10:57:20,12.8566545800912,100.973109673354,0,,,120.26397957023,0.328084,0,3.09233277612,0.115114504996,26,5,8.435,120.26397957023,0,0,3.09672910172,0,0,0,301.8, 0.8, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0.582,103.46,120.26397957023,0,41,Motors_Started,
184000,2026-06-24 10:57:20,12.8566545755674,100.973109676478,0,,,120.26397957023,0.328084,0,3.09253946904,0.117104334456,26,5,8.435,120.26397957023,0,0,3.09672910172,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0.582,103.46,120.26397957023,0,11,AutoTakeoff,
184100,2026-06-24 10:57:21,12.8566545880348,100.973109664101,0,,,120.26397957023,0.328084,0,3.09300206748,0.123434715236,26,5,8.435,120.26397957023,0,0,3.09672910172,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.222,4.214,0,0,0,0,0.582,103.46,120.26397957023,0,11,AutoTakeoff,
184200,2026-06-24 10:57:21,12.8566546585024,100.973109605046,0,,,120.26397957023,0.328084,0,3.09286099136,0.156634847532,26,5,8.408,120.26397957023,0,0,3.09672910172,0,0,0,301.8, 0.9, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.207,4.198,0,0,0,0,1.296,103.46,120.26397957023,0,11,AutoTakeoff,
184300,2026-06-24 10:57:21,12.856654663904,100.973109601725,0,,,120.26397957023,0.328084,0,3.09253290736,0.158932747868,26,5,8.408,120.26397957023,0,0,3.09672910172,0,0,0,302.1, 0.8, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.207,4.198,0,0,0,0,1.296,103.46,120.26397957023,0,11,AutoTakeoff,
184400,2026-06-24 10:57:21,12.8566546696133,100.973109598759,0,,,120.26397957023,0.328084,0,3.09203421968,0.161267721696,26,5,8.408,120.26397957023,0,0,3.09672910172,0,0,0,302.3, 0.8, 1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,311.9,0,0,88,4.207,4.198,0,0,0,0,1.296,103.46,120.26397957023,0,11,AutoTakeoff,
184500,2026-06-24 10:57:21,12.8566546773842,100.973109600231,0,,,120.26397957023,0.328084,0,3.08984261856,0.164150923888,26,5,8.408,120.26397957023,0,0,3.09672910172,0,0,0,302.4, 0, 1.8,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.207,4.198,0,0,0,0,1.296,103.46,120.26397957023,0,11,AutoTakeoff,
184600,2026-06-24 10:57:21,12.856654715042,100.973109589036,0,,,120.26397957023,0.328084,0,3.0843012798,0.178455714372,26,5,8.408,120.26397957023,0,0,3.09672910172,0,0,-0.223694,302.2, -1.3, 0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.207,4.198,0,0,0,0,1.296,103.46,120.26397957023,0,11,AutoTakeoff,
184700,2026-06-24 10:57:21,12.85665476036,100.973109594528,0,,,120.26397957023,0.328084,0,3.07243448152,0.19510499312,26,5,8.408,120.26397957023,0,0,3.09672910172,0,0,-0.447388,302.3, -0.6, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.207,4.198,0,0,0,0,1.296,103.46,120.26397957023,0,11,AutoTakeoff,
184800,2026-06-24 10:57:21,12.8566548159339,100.973109588759,0,,,120.26397957023,0.328084,0,3.061433825,0.215484586948,26,5,8.408,120.26397957023,0,0,3.09672910172,0,0,-0.894776,302, -0.1, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.207,4.198,0,0,0,0,1.296,103.46,120.26397957023,0,11,AutoTakeoff,
184900,2026-06-24 10:57:21,12.8566548662072,100.973109575152,0,,,120.26397957023,0.656168,0,3.05391742056,0.234454731912,26,5,8.408,120.26397957023,0,0,3.09672910172,0,0,-1.11847,302.1, 0.2, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.207,4.198,0,0,0,0,1.296,103.46,120.26397957023,0,11,AutoTakeoff,
185000,2026-06-24 10:57:21,12.8566548921858,100.973109643385,0.328084,,,120.59206357023,0.656168,0,3.02896007068,0.260510507024,26,5,8.408,120.59206357023,0.328084,0,3.09672910172,0,0,-1.342164,302.1, 0.4, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.207,4.198,0,0,0,0,1.296,103.46,120.59206357023,0.328084,11,AutoTakeoff,
185100,2026-06-24 10:57:22,12.8566549196006,100.973109682264,0.328084,,,120.59206357023,0.984252,0,3.01190626436,0.277578092872,26,5,8.408,120.59206357023,0.328084,0,3.09672910172,0,0,-1.565858,302.1, 0.4, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.207,4.198,0,0,0,0,1.296,103.46,120.59206357023,0.328084,11,AutoTakeoff,
185200,2026-06-24 10:57:22,12.8566549614305,100.973109712906,0.656168,,,120.92014757023,0.984252,0,2.99391741864,0.296331702396,26,5,8.408,120.92014757023,0.656168,0,3.09672910172,0,0,-1.789552,302.1, 0.4, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.207,4.198,0,0,0,0,1.296,103.46,120.92014757023,0.656168,11,AutoTakeoff,
185300,2026-06-24 10:57:22,12.856655006851,100.973109717743,0.984252,,,121.24823157023,1.312336,0,2.98237870436,0.312992464084,26,5,8.358,121.24823157023,0.984252,0,3.09672910172,0,0,-2.013246,302.1, 0.2, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.165,4.154,0,0,0,0,2.569,103.46,121.24823157023,0.984252,11,AutoTakeoff,
185400,2026-06-24 10:57:22,12.8566550389232,100.973109722339,1.312336,,,121.57631557023,1.64042,0,2.97393054136,0.324807753176,26,5,8.358,121.57631557023,1.312336,0,3.09672910172,0,0,-2.013246,302.1, 0, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.165,4.154,0,0,0,0,2.569,103.46,121.57631557023,1.312336,11,AutoTakeoff,
185500,2026-06-24 10:57:22,12.8566551089496,100.973109702743,1.64042,,,121.90439957023,1.968504,0,2.96395350692,0.35128938132,26,5,8.358,121.90439957023,1.64042,0,3.09672910172,0,0,-2.23694,302.1, 0.1, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.165,4.154,0,0,0,0,2.569,103.46,121.90439957023,1.64042,11,AutoTakeoff,"Home Point updated (Code: 30800)"
185600,2026-06-24 10:57:22,12.8566550754997,100.97310971657,1.968504,,,122.23248357023,2.296588,0,2.96743119732,0.36444883056,26,5,8.358,122.23248357023,1.968504,0,3.09672910172,0,0,-2.23694,302.1, 0.2, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.165,4.154,0,0,0,0,2.569,103.46,122.23248357023,1.968504,11,AutoTakeoff,
185700,2026-06-24 10:57:22,12.8566550329094,100.973109732743,2.296588,,,122.56056757023,2.624672,0,2.97233933396,0.38101707256,26,5,8.358,122.56056757023,2.296588,0,3.09672910172,0,0,-2.23694,302.2, 0.2, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.165,4.154,0,0,0,0,2.569,103.46,122.56056757023,2.296588,11,AutoTakeoff,
185800,2026-06-24 10:57:22,12.8566550766657,100.973109746456,2.624672,,,122.88865157023,2.952756,0,2.95873369048,0.39770998648,26,5,8.358,122.88865157023,2.624672,0,3.09672910172,0,0,-2.013246,302.1, 0.1, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.165,4.154,0,0,0,0,2.569,103.46,122.88865157023,2.624672,6,P-GPS,
185900,2026-06-24 10:57:22,12.8566551477456,100.973109761671,2.624672,,,122.88865157023,3.28084,0,2.9386976006,0.42420276948,26,5,8.358,122.88865157023,2.624672,0,3.09672910172,0,0,-1.789552,301.9, 0, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.165,4.154,0,0,0,0,2.569,103.46,122.88865157023,2.624672,6,P-GPS,
186000,2026-06-24 10:57:23,12.8566551059874,100.973109776816,2.952756,,,123.21673557023,3.608924,0,2.94365494984,0.44036418732,26,5,8.358,123.21673557023,2.952756,0,3.09672910172,0,0,-1.11847,301.8, -0.2, -0.1,,,0,0,1093,1024,1024,1024,10,0,0,0,312,0,0,88,4.165,4.154,0,0,0,0,2.569,103.46,123.21673557023,2.952756,6,P-GPS,
186100,2026-06-24 10:57:23,12.8566550251824,100.973109787224,3.28084,,,123.54481957023,3.608924,0,2.95876649888,0.47007547436,26,5,8.358,123.54481957023,3.28084,0,3.09672910172,0,0,-0.671082,301.8, -0.2, 0,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.165,4.154,0,0,0,0,2.569,103.46,123.54481957023,3.28084,6,P-GPS,
186200,2026-06-24 10:57:23,12.856654960004,100.973109791605,3.28084,,,123.54481957023,3.937008,0,2.97223434708,0.49390749612,26,5,8.358,123.54481957023,3.28084,0,3.09672910172,0,0,-0.447388,301.8, -6.3, -0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.165,4.154,0,0,0,0,2.569,103.46,123.54481957023,3.28084,6,P-GPS,
186300,2026-06-24 10:57:23,12.856654833552,100.973109725498,3.28084,,,123.54481957023,3.937008,0,3.01938001788,0.54568899384,26,5,8.293,123.54481957023,3.28084,0,3.09672910172,0,0,0,301.9, -12, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.157,4.154,0,0,0,0,4.802,103.46,123.54481957023,3.28084,6,P-GPS,
186400,2026-06-24 10:57:23,12.8566549218967,100.973109665731,3.28084,,,123.54481957023,3.937008,0.3131716,3.01602043772,0.5843011998,26,5,8.293,123.54481957023,3.28084,0.3131716,3.09672910172,0.223694,-0.223694,0,301.9, 0.7, -0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.157,4.154,0,0,0,0,4.802,103.46,123.54481957023,3.28084,6,P-GPS,
186500,2026-06-24 10:57:23,12.856655035751,100.973109568803,3.28084,,,123.54481957023,3.937008,0.3131716,3.01806440104,0.638287422,26,5,8.293,123.54481957023,3.28084,0.3131716,3.09672910172,0.223694,-0.223694,0,301.8, 2.1, 0,,,0,0,1241,1024,1024,1024,33,0,0,0,312,0,0,88,4.157,4.154,0,0,0,0,4.802,103.46,123.54481957023,3.28084,6,P-GPS,
186600,2026-06-24 10:57:23,12.8566551176373,100.973109465091,3.28084,,,123.54481957023,3.937008,0.3131716,3.0298885484,0.68575789596,26,5,8.293,123.54481957023,3.28084,0.3131716,3.09672910172,0.223694,-0.223694,0,301.8, 1.9, -0.1,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.157,4.154,0,0,0,0,4.802,103.46,123.54481957023,3.28084,6,P-GPS,
186700,2026-06-24 10:57:23,12.856655368478,100.973109395448,3.28084,,,123.54481957023,3.937008,0.223694,2.99723106704,0.78057089112,26,5,8.293,123.54481957023,3.28084,0.3131716,3.09672910172,0,-0.223694,0,301.8, -1.4, -0.3,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.157,4.154,0,0,0,0,4.802,103.46,123.54481957023,3.28084,6,P-GPS,
186800,2026-06-24 10:57:23,12.8566554790737,100.973109196859,3.28084,,,123.54481957023,3.937008,0.3131716,3.033546685,0.86191931892,26,5,8.293,123.54481957023,3.28084,0.3131716,3.09672910172,0.223694,-0.223694,0,301.8, -11.4, -0.4,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.157,4.154,0,0,0,0,4.802,103.46,123.54481957023,3.28084,6,P-GPS,
186900,2026-06-24 10:57:23,12.8566556121437,100.973108924317,3.28084,,,123.54481957023,3.937008,0.8052984,3.08972450832,0.9703412384,26,5,8.293,123.54481957023,3.28084,0.8052984,3.09672910172,0.447388,-0.671082,0,301.8, -16.3, -0.4,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.157,4.154,0,0,0,0,4.802,103.46,123.54481957023,3.28084,6,P-GPS,
187000,2026-06-24 10:57:24,12.8566558943286,100.973108495063,3.28084,,,123.54481957023,3.937008,1.2974252,3.17104012772,1.15449806844,26,5,8.293,123.54481957023,3.28084,1.2974252,3.17104012772,0.671082,-1.11847,0,301.8, -17.1, -0.5,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.157,4.154,0,0,0,0,4.802,103.46,123.54481957023,3.28084,6,P-GPS,
187100,2026-06-24 10:57:24,12.8566563449793,100.973107824115,3.28084,,,123.54481957023,3.937008,2.1027236,3.3132546992,1.44431106984,26,5,8.293,123.54481957023,3.28084,2.1027236,3.3132546992,1.11847,-1.789552,0,301.7, -16.8, -0.5,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.157,4.154,0,0,0,0,4.802,103.46,123.54481957023,3.28084,6,P-GPS,
187200,2026-06-24 10:57:24,12.8566569069521,100.97310686761,3.28084,,,123.54481957023,3.937008,2.7290668,3.5564961768,1.84154533452,26,5,8.293,123.54481957023,3.28084,2.7290668,3.5564961768,1.565858,-2.23694,0,301.7, -16.3, -0.6,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.157,4.154,0,0,0,0,4.802,103.46,123.54481957023,3.28084,6,P-GPS,
187300,2026-06-24 10:57:24,12.8566576194435,100.973105721727,3.28084,,,123.54481957023,3.937008,3.4225182,3.8782481556,2.32498038936,26,5,8.309,123.54481957023,3.28084,3.4225182,3.8782481556,1.789552,-2.908022,0,301.7, -16, -0.6,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.161,4.149,0,0,0,0,3.902,103.46,123.54481957023,3.28084,6,P-GPS,
187400,2026-06-24 10:57:24,12.8566584104749,100.973104403103,3.28084,,,123.54481957023,3.937008,4.026492,4.2876641792,2.87569891092,26,5,8.309,123.54481957023,3.28084,4.026492,4.2876641792,2.23694,-3.35541,0,301.7, -15.7, -0.4,,,0,0,1258,1024,1024,1024,35,0,0,0,312,0,0,88,4.161,4.149,0,0,0,0,3.902,103.46,123.54481957023,3.28084,6,P-GPS,
187500,2026-06-24 10:57:24,12.8566593464165,100.973102839468,3.28084,,,123.54481957023,3.937008,4.5186188,4.809875482,3.5283465696,26,5,8.309,123.54481957023,3.28084,4.5186188,4.809875482,2.460634,-3.802798,0,301.7, -14.9, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.161,4.149,0,0,0,0,3.902,103.46,123.54481957023,3.28084,6,P-GPS,
187600,2026-06-24 10:57:24,12.8566605692526,100.973100651395,3.28084,,,123.54481957023,3.937008,5.033115,5.5856629084,4.4254594592,26,5,8.309,123.54481957023,3.28084,5.033115,5.5856629084,2.684328,-4.250186,0,301.8, -6.8, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.161,4.149,0,0,0,0,3.902,103.46,123.54481957023,3.28084,6,P-GPS,
187700,2026-06-24 10:57:24,12.8566616977415,100.973098754713,3.28084,,,123.54481957023,3.937008,4.5186188,6.2866799912,5.2158138152,26,5,8.309,123.54481957023,3.28084,5.033115,6.2866799912,2.460634,-3.802798,0,301.5, 14.7, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.161,4.149,0,0,0,0,3.902,103.46,123.54481957023,3.28084,6,P-GPS,
187800,2026-06-24 10:57:24,12.8566626874332,100.973097131052,2.952756,,,123.21673557023,3.937008,3.914645,6.903379486,5.8969490076,26,5,8.309,123.54481957023,3.28084,5.033115,6.903379486,2.013246,-3.35541,0,301.4, 19.2, -0.7,,,0,0,1024,581,1024,1024,0,-67,0,0,312,0,0,88,4.161,4.149,0,0,0,0,3.902,103.46,123.21673557023,2.952756,6,P-GPS,
187900,2026-06-24 10:57:24,12.8566635567943,100.973095726045,2.952756,,,123.21673557023,3.937008,3.1093466,7.4469162488,6.4888781604,26,5,8.309,123.54481957023,3.28084,5.033115,7.4469162488,1.565858,-2.684328,0,301.2, 17.2, -0.8,,,0,0,1024,581,1024,1024,0,-67,0,0,312,0,0,88,4.161,4.149,0,0,0,0,3.902,103.46,123.21673557023,2.952756,6,P-GPS,
188000,2026-06-24 10:57:25,12.8566641969454,100.973094659251,2.952756,,,123.21673557023,3.937008,1.9908766,7.862861144,6.9344490408,26,5,8.309,123.54481957023,3.28084,5.033115,7.862861144,0.894776,-1.789552,0,301.6, 13.2, -2.3,,,0,0,1024,801,1024,1024,0,-34,0,0,312,0,0,88,4.161,4.149,0,0,0,0,3.902,103.46,123.21673557023,2.952756,6,P-GPS,
188100,2026-06-24 10:57:25,12.8566642322387,100.97309438217,3.28084,,,123.54481957023,3.937008,1.4092722,7.9620409372,7.0338584928,26,5,8.309,123.54481957023,3.28084,5.033115,7.9620409372,0.447388,-1.342164,0,301.2, 7.4, -11.2,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.161,4.149,0,0,0,0,3.902,103.46,123.54481957023,3.28084,6,P-GPS,
188200,2026-06-24 10:57:25,12.8566641162129,100.973094170397,3.28084,,,123.54481957023,3.937008,1.3645334,8.0279858212,7.1202758184,26,5,8.309,123.54481957023,3.28084,5.033115,8.0279858212,0.223694,-1.342164,0,302.2, 5.4, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.161,4.149,0,0,0,0,3.902,103.46,123.54481957023,3.28084,6,P-GPS,
188300,2026-06-24 10:57:25,12.8566641947324,100.973093712861,3.28084,,,123.54481957023,3.937008,1.3645334,8.1932089236,7.2854989208,26,5,8.299,123.54481957023,3.28084,5.033115,8.1932089236,0,-1.11847,0,302, 6.2, 1.6,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.156,4.143,0,0,0,0,4.488,103.46,123.54481957023,3.28084,6,P-GPS,
188400,2026-06-24 10:57:25,12.8566640681192,100.973093745554,3.28084,,,123.54481957023,3.937008,0.894776,8.1732942248,7.3331367176,26,5,8.299,123.54481957023,3.28084,5.033115,8.1932089236,0,-0.894776,0,301.9, 5.5, 1.6,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.156,4.143,0,0,0,0,4.488,103.46,123.54481957023,3.28084,6,P-GPS,
188500,2026-06-24 10:57:25,12.856664239609,100.973093218005,3.28084,,,123.54481957023,3.937008,0.671082,8.3692259896,7.5309385612,26,5,8.299,123.54481957023,3.28084,5.033115,8.3692259896,0,-0.671082,0,301.2, 4.7, 1.4,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.156,4.143,0,0,0,0,4.488,103.46,123.54481957023,3.28084,6,P-GPS,
188600,2026-06-24 10:57:25,12.8566643330654,100.97309287502,3.28084,,,123.54481957023,3.937008,0.447388,8.4954399044,7.6576117936,26,5,8.299,123.54481957023,3.28084,5.033115,8.4954399044,0,-0.447388,0,301.6, 3.5, 1,,,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,88,4.156,4.143,0,0,0,0,4.488,103.46,123.54481957023,3.28084,6,P-GPS,
188700,2026-06-24 10:57:25,12.8566642245467,100.973092948881,3.28084,,,123.54481957023,3.937008,0.223694,8.4623362288,7.7051511652,26,5,8.299,123.54481957023,3.28084,5.033115,8.4954399044,0,-0.223694,0,301.7, 2.9, 0.7,,,0,0,1129,1024,1024,1024,16,0,0,0,312,0,0,88,4.156,4.143,0,0,0,0,4.488,103.46,123.54481957023,3.28084,6,P-GPS,
188800,2026-06-24 10:57:25,12.8566640716806,100.973093122434,3.28084,,,123.54481957023,3.937008,0,8.3916013184,7.7883532676,26,5,8.299,123.54481957023,3.28084,5.033115,8.4954399044,0,0,0,301.7, 2.1, 0.2,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.156,4.143,0,0,0,0,4.488,103.46,123.54481957023,3.28084,6,P-GPS,
188900,2026-06-24 10:57:25,12.8566638022285,100.97309389608,3.28084,,,123.54481957023,3.937008,0,8.1035435664,8.0805776864,26,5,8.299,123.54481957023,3.28084,5.033115,8.4954399044,0,0,0,302.1, 1.4, -0.4,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.156,4.143,0,0,0,0,4.488,103.46,123.54481957023,3.28084,6,P-GPS,
189000,2026-06-24 10:57:25,12.8566637591708,100.973093971211,3.28084,,,123.54481957023,3.937008,0,8.0745409408,8.111548816,26,5,8.299,123.54481957023,3.28084,5.033115,8.4954399044,0,0,0,302, -8.8, -0.3,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.156,4.143,0,0,0,0,4.488,103.46,123.54481957023,3.28084,6,P-GPS,
189100,2026-06-24 10:57:26,12.8566638357142,100.973093911242,3.28084,,,123.54481957023,3.937008,0.3131716,8.1003283432,8.1466866124,26,5,8.299,123.54481957023,3.28084,5.033115,8.4954399044,0.223694,-0.223694,0,301.9, -15.7, -0.3,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.156,4.143,0,0,0,0,4.488,103.46,123.54481957023,3.28084,6,P-GPS,
189200,2026-06-24 10:57:26,12.8566641500161,100.973093567317,3.28084,,,123.54481957023,3.937008,1.006623,8.2410763792,8.3143703448,26,5,8.299,123.54481957023,3.28084,5.033115,8.4954399044,0.447388,-0.894776,0,301.7, -16.9, -0.2,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.156,4.143,0,0,0,0,4.488,103.46,123.54481957023,3.28084,6,P-GPS,
189300,2026-06-24 10:57:26,12.8566644569403,100.973093148137,3.28084,,,123.54481957023,3.937008,1.4987498,8.4085632612,8.5008532904,26,5,8.3,123.54481957023,3.28084,5.033115,8.4954399044,0.671082,-1.342164,0,301.8, -17, -0.5,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.153,4.142,0,0,0,0,4.319,103.64,123.54481957023,3.28084,6,P-GPS,
189400,2026-06-24 10:57:26,12.8566649065155,100.973092432967,3.28084,,,123.54481957023,3.937008,2.1027236,8.6905186508,8.8035435888,26,5,8.3,123.54481957023,3.28084,5.033115,8.6905186508,1.11847,-1.789552,0,301.8, -17, -0.6,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.153,4.142,0,0,0,0,4.319,103.64,123.54481957023,3.28084,6,P-GPS,
189500,2026-06-24 10:57:26,12.8566655575381,100.97309138645,3.28084,,,123.54481957023,3.937008,2.908022,9.1049543596,9.2451118444,26,5,8.3,123.54481957023,3.28084,5.033115,9.1049543596,1.565858,-2.460634,0,301.9, -16.9, -0.8,,,0,0,1684,1024,1024,1024,100,0,0,0,312,0,0,88,4.153,4.142,0,0,0,0,4.319,103.64,123.54481957023,3.28084,6,P-GPS,
